	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
697	Atsi-67_four-1	Atsi	67_four	m j i ²¹	zaiw1241	atb	1500	FOUR	263-four	
698	Atsi-68_thefox-1	Atsi	68_thefox	t a n ⁵⁵ + kʰ u i ²¹	zaiw1241	atb	1312	FOX	777-thefox	
699	Atsi-69_thefrog-1	Atsi	69_thefrog	p ŏ̰ ²¹ + k j ḛ k ⁵⁵	zaiw1241	atb	503	FROG	145-thefrog	
700	Atsi-6_thebamboo-1	Atsi	6_thebamboo	v a ²¹	zaiw1241	atb	1927	BAMBOO	501-thebamboo	
701	Atsi-70_thefrontfrontside-1	Atsi	70_thefrontfrontside	x i ⁵⁵	zaiw1241	atb	2194	FRONT (PART)	4213-thefrontfrontside	
702	Atsi-71_thefrost-1	Atsi	71_thefrost	ŋ a̰ n ⁵¹ + pʰ j u ⁵¹	zaiw1241	atb	2034	FROST	666-thefrost	
703	Atsi-72_thefruit-1	Atsi	72_thefruit	ʃ i ²¹	zaiw1241	atb	1507	FRUIT	3525-thefruit	
704	Atsi-73_full-1	Atsi	73_full	p j i ŋ ⁵⁵	zaiw1241	atb	1429	FULL	149-full	
705	Atsi-74_togive-1	Atsi	74_togive	p j i ²¹	zaiw1241	atb	1447	GIVE	1913-togive	
706	Atsi-75_thegoat-1	Atsi	75_thegoat	p a i ²¹ + n a m ⁵⁵	zaiw1241	atb	1502	GOAT	146-thegoat	
707	Atsi-76_good-1	Atsi	76_good	k e ⁵¹	zaiw1241	atb	1035	GOOD	1093-good	
708	Atsi-77_thegrass-1	Atsi	77_thegrass	n a̰ m ²¹	zaiw1241	atb	606	GRASS	1095-thegrass	
709	Atsi-78_green-1	Atsi	78_green	ŋ j u i ⁵¹	zaiw1241	atb	1425	GREEN	1098-green	
710	Atsi-79_thehail-1	Atsi	79_thehail	l i k ²¹ + v o./o ⁵¹	zaiw1241	atb	609	HAIL	1120-thehail	
711	Atsi-7_thebarleytibetanorhighland-1	Atsi	7_thebarleytibetanorhighland	m ə ⁵⁵ + j a ²¹ + s a t ⁵⁵	zaiw1241	atb	932	BARLEY	8484-thebarleytibetanorhighland	
712	Atsi-80_thehairofthehead-1	Atsi	80_thehairofthehead	u ²¹ + tsʰ a m ⁵¹	zaiw1241	atb	1040	HAIR	385-thehairofthehead	
713	Atsi-81_thehand-1	Atsi	81_thehand	l o./o ʔ ²¹	zaiw1241	atb	1277	HAND	229-thehand	
714	Atsi-82_hard-1	Atsi	82_hard	tʰ a n ⁵¹	zaiw1241	atb	1884	HARD	1186-hard	
715	Atsi-83_heorshethirdpersonsingular-1	Atsi	83_heorshethirdpersonsingular	j a̰ ŋ ²¹	zaiw1241	atb	262	HE OR SHE OR IT	1140-heorshethirdpersonsingular	
716	Atsi-84_thehead-1	Atsi	84_thehead	u ²¹ + l ṵ m ²¹	zaiw1241	atb	1256	HEAD	1103-thehead	
717	Atsi-85_tohear-1	Atsi	85_tohear	v o./o ⁵⁵ + k j o./o ²¹	zaiw1241	atb	1408	HEAR	1042-tohear	
718	Atsi-86_theheart-1	Atsi	86_theheart	n ḭ k ⁵⁵ + l ṵ m ²¹	zaiw1241	atb	1223	HEART	539-theheart	
719	Atsi-87_heavy-1	Atsi	87_heavy	l a i ²¹	zaiw1241	atb	1210	HEAVY	10379-heavy	
720	Atsi-88_here-1	Atsi	88_here	x j i ⁵¹ + m a ⁵⁵	zaiw1241	atb	136	HERE	8370-here	
721	Atsi-89_tohideconceal-1	Atsi	89_tohideconceal	x a ʔ ⁵⁵	zaiw1241	atb	602	HIDE (CONCEAL)	1110-tohideconceal	
722	Atsi-8_tobealive-1	Atsi	8_tobealive	t u i ⁵¹ e ⁵⁵	zaiw1241	atb	1422	BE ALIVE	1212-tobealive	
723	Atsi-90_hightall-1	Atsi	90_hightall	m j a̰ ŋ ⁵¹	zaiw1241	atb	1265	HIGH	896-hightall	
724	Atsi-91_tohold-1	Atsi	91_tohold	ts u i ²¹	zaiw1241	atb	1448	HOLD	1113-tohold	
725	Atsi-92_thehoof-1	Atsi	92_thehoof	kʰ j i ⁵¹ + s i ŋ ²¹	zaiw1241	atb	152	HOOF	1128-thehoof	
726	Atsi-93_horizontal-1	Atsi	93_horizontal	a ²¹ + p j ḭ ⁵¹	zaiw1241	atb	2376	HORIZONTAL	985-horizontal	
727	Atsi-94_thehornkeratinizedskin-1	Atsi	94_thehornkeratinizedskin	kʰ j u i ⁵¹	zaiw1241	atb	1393	HORN (ANATOMY)	312-thehornkeratinizedskin	
728	Atsi-95_thehorse-1	Atsi	95_thehorse	m j a ŋ ²¹	zaiw1241	atb	615	HORSE	3151-thehorse	
729	Atsi-96_hot-1	Atsi	96_hot	ŋ j e ⁵⁵	zaiw1241	atb	1286	HOT	595-hot	
730	Atsi-97_thehouse-1	Atsi	97_thehouse	j ṵ m ⁵¹	zaiw1241	atb	1252	HOUSE	209-thehouse	
731	Atsi-98_hundred-1	Atsi	98_hundred	ʃ o./o ⁵¹	zaiw1241	atb	1634	HUNDRED	1133-hundred	
732	Atsi-99_tohunt-1	Atsi	99_tohunt	ʃ ŏ ²¹ + p i k ²¹	zaiw1241	atb	1435	HUNT	886-tohunt	
733	Atsi-9_thebelly-1	Atsi	9_thebelly	v a m ²¹	zaiw1241	atb	1251	BELLY	908-thebelly	
734	Bahing-101_ifirstpersonsingular-1	Bahing	101_ifirstpersonsingular	g u	bahi1252	bhj	1209	I	799-ifirstpersonsingular	
735	Bahing-103_inside-1	Bahing	103_inside	gʱ ɔ	bahi1252	bhj	1606	INSIDE	626-inside	
736	Bahing-104_tokill-1	Bahing	104_tokill	s a t	bahi1252	bhj	1417	KILL	3125-tokill	
737	Bahing-105_toknead-1	Bahing	105_toknead	n o./o k	bahi1252	bhj	274	KNEAD	3303-toknead	
738	Bahing-106_theknee-1	Bahing	106_theknee	p o./o k ts i	bahi1252	bhj	1371	KNEE	1401-theknee	
739	Bahing-108_toknowsomething-1	Bahing	108_toknowsomething	t u tː	bahi1252	bhj	1410	KNOW (SOMETHING)	1443-toknowsomething	
740	Bahing-10_belowunder-1	Bahing	10_belowunder	h a j y	bahi1252	bhj	1485	BELOW OR UNDER	330-belowunder	
741	Bahing-10_belowunder-2	Bahing	10_belowunder	d o./o j y	bahi1252	bhj	1485	BELOW OR UNDER	330-belowunder	
742	Bahing-110_late-1	Bahing	110_late	a n a m a	bahi1252	bhj	477	LATE	1375-late	
743	Bahing-111_tolaugh-1	Bahing	111_tolaugh	r i s	bahi1252	bhj	1355	LAUGH	438-tolaugh	
744	Bahing-112_theleaf-1	Bahing	112_theleaf	s ɔ pʰ ɔ	bahi1252	bhj	628	LEAF	1402-theleaf	
745	Bahing-113_tolearn-1	Bahing	113_tolearn	ts ɛ s	bahi1252	bhj	504	LEARN	1444-tolearn	
746	Bahing-114_left-1	Bahing	114_left	p eː r o	bahi1252	bhj	244	LEFT	806-left	
747	Bahing-115_tolick-1	Bahing	115_tolick	t u k	bahi1252	bhj	319	LICK	1445-tolick	
748	Bahing-116_toliedown-1	Bahing	116_toliedown	g l e s	bahi1252	bhj	215	LIE DOWN	1446-toliedown	
749	Bahing-119_theliver-1	Bahing	119_theliver	d i ŋ	bahi1252	bhj	1224	LIVER	29726-theliver	
750	Bahing-11_big-1	Bahing	11_big	a + ŋ o./o l o	bahi1252	bhj	1202	BIG	861-big	
751	Bahing-120_long-1	Bahing	120_long	dzʱ ø	bahi1252	bhj	1203	LONG	1376-long	
752	Bahing-121_thelouse-1	Bahing	121_thelouse	r i ŋ	bahi1252	bhj	1392	LOUSE	2077-thelouse	
753	Bahing-122_thelung-1	Bahing	122_thelung	s œ p e o./o r œ	bahi1252	bhj	688	LUNG	50-thelung	
754	Bahing-123_themanmalehuman-1	Bahing	123_themanmalehuman	m y r y	bahi1252	bhj	2106	MALE PERSON	710-themanmalehuman	
755	Bahing-126_themeat-1	Bahing	126_themeat	s eː l a	bahi1252	bhj	634	MEAT	10227-themeat	
756	Bahing-127_middle-1	Bahing	127_middle	l ø	bahi1252	bhj	1093	MIDDLE	6-middle	
757	Bahing-12_thebird-1	Bahing	12_thebird	ts i k ʔ b a	bahi1252	bhj	937	BIRD	1387-thebird	
758	Bahing-130_themosquito-1	Bahing	130_themosquito	s y p ɛ l	bahi1252	bhj	1509	MOSQUITO	1403-themosquito	
759	Bahing-131_themother-1	Bahing	131_themother	m a m a	bahi1252	bhj	1216	MOTHER	143-themother	
760	Bahing-132_themountain-1	Bahing	132_themountain	k o./o ŋ k o	bahi1252	bhj	639	MOUNTAIN	1404-themountain	
761	Bahing-133_themouseorrat-1	Bahing	133_themouseorrat	j y	bahi1252	bhj	2139	MUROID (MOUSE OR RAT)	10424-themouseorrat	
762	Bahing-134_themouth-1	Bahing	134_themouth	s œ	bahi1252	bhj	674	MOUTH	1405-themouth	
763	Bahing-136_thenailfingernailorclaw-1	Bahing	136_thenailfingernailorclaw	g ɛ ŋ	bahi1252	bhj	2128	CLAW OR NAIL	3161-thenailfingernailorclaw	
764	Bahing-137_thename-1	Bahing	137_thename	n i ŋ	bahi1252	bhj	1405	NAME	18-thename	
765	Bahing-139_near-1	Bahing	139_near	p y m	bahi1252	bhj	1942	NEAR	1377-near	
766	Bahing-13_tobite-1	Bahing	13_tobite	k r a t	bahi1252	bhj	1403	BITE	1430-tobite	
767	Bahing-140_theneck-1	Bahing	140_theneck	l ɛ p s y	bahi1252	bhj	1333	NECK	1406-theneck	
768	Bahing-140_theneck-2	Bahing	140_theneck	s ø r ø	bahi1252	bhj	1333	NECK	1407-theneck	
769	Bahing-141_theneedleforsewing-1	Bahing	141_theneedleforsewing	l y m d z e	bahi1252	bhj	1382	NEEDLE (FOR SEWING)	1408-theneedleforsewing	
770	Bahing-142_new-1	Bahing	142_new	n i n t a	bahi1252	bhj	1231	NEW	1378-new	
771	Bahing-143_nine-1	Bahing	143_nine	gʱ ø	bahi1252	bhj	1483	NINE	24-nine	
772	Bahing-146_thenose-1	Bahing	146_thenose	n œ	bahi1252	bhj	1221	NOSE	2090-thenose	
773	Bahing-147_oldofperson-1	Bahing	147_oldofperson	m a i s a m	bahi1252	bhj	2112	OLD (AGED)	1379-oldofperson	
774	Bahing-148_one-1	Bahing	148_one	k o./o ŋ	bahi1252	bhj	1493	ONE	1380-one	
775	Bahing-14_black-1	Bahing	14_black	k ɛ k ɛ	bahi1252	bhj	163	BLACK	215-black	
776	Bahing-150_outside-1	Bahing	150_outside	w a r e ŋ	bahi1252	bhj	762	OUTSIDE	1381-outside	
777	Bahing-151_thepig-1	Bahing	151_thepig	p o	bahi1252	bhj	1337	PIG	2092-thepig	
778	Bahing-152_toplantvegetalsrice-1	Bahing	152_toplantvegetalsrice	t ɛ m t	bahi1252	bhj	1486	PLANT (SOMETHING)	1447-toplantvegetalsrice	
779	Bahing-153_toplay-1	Bahing	153_toplay	ts a m s	bahi1252	bhj	1413	PLAY	4150-toplay	
780	Bahing-154_topull-1	Bahing	154_topull	s œ l	bahi1252	bhj	1455	PULL	1449-topull	
781	Bahing-155_topush-1	Bahing	155_topush	n ɛ p t	bahi1252	bhj	1452	PUSH	1450-topush	
782	Bahing-156_therain-1	Bahing	156_therain	r ɛ w a	bahi1252	bhj	658	RAIN (PRECIPITATION)	10234-therain	
783	Bahing-157_therainbow-1	Bahing	157_therainbow	ts i ts i r w a	bahi1252	bhj	1733	RAINBOW	1409-therainbow	
784	Bahing-158_red-1	Bahing	158_red	l a l a	bahi1252	bhj	156	RED	638-red	
785	Bahing-159_toresidelive-1	Bahing	159_toresidelive	b l œ n	bahi1252	bhj	363	DWELL (LIVE, RESIDE)	1451-toresidelive	
786	Bahing-15_theblood-1	Bahing	15_theblood	h y s i	bahi1252	bhj	946	BLOOD	29703-theblood	
787	Bahing-161_right-1	Bahing	161_right	d z u m r o	bahi1252	bhj	1019	RIGHT	826-right	
788	Bahing-162_theriver-1	Bahing	162_theriver	g u l o	bahi1252	bhj	666	RIVER	1410-theriver	
789	Bahing-163_theroad-1	Bahing	163_theroad	l a m	bahi1252	bhj	667	ROAD	2206-theroad	
790	Bahing-164_theroot-1	Bahing	164_theroot	s ɛ ŋ g i r i	bahi1252	bhj	670	ROOT	1411-theroot	
791	Bahing-165_therope-1	Bahing	165_therope	g r a	bahi1252	bhj	1218	ROPE	1412-therope	
792	Bahing-167_torun-1	Bahing	167_torun	œ n	bahi1252	bhj	1519	RUN	1452-torun	
793	Bahing-168_thesalt-1	Bahing	168_thesalt	j u k s i	bahi1252	bhj	1274	SALT	1413-thesalt	
794	Bahing-16_toblowofwind-1	Bahing	16_toblowofwind	kʰ i tː	bahi1252	bhj	175	BLOW (OF WIND)	1431-toblowofwind	
795	Bahing-171_toscratch-1	Bahing	171_toscratch	ʔ b a p t	bahi1252	bhj	1436	SCRATCH	833-toscratch	
796	Bahing-174_theseed-1	Bahing	174_theseed	w aː ts e r	bahi1252	bhj	714	SEED	1414-theseed	
797	Bahing-175_seven-1	Bahing	175_seven	ts a n d e	bahi1252	bhj	1704	SEVEN	923-seven	
798	Bahing-176_sharp-1	Bahing	176_sharp	h e	bahi1252	bhj	1396	SHARP	56-sharp	
799	Bahing-177_thesheep-1	Bahing	177_thesheep	kʰ ɔ k p a	bahi1252	bhj	1331	SHEEP	1415-thesheep	
800	Bahing-178_toshootanarrow-1	Bahing	178_toshootanarrow	pʰ ɛ k ts o	bahi1252	bhj	1172	SHOOT	1453-toshootanarrow	
801	Bahing-17_thebodyhairhairorfur-1	Bahing	17_thebodyhairhairorfur	s u ŋ	bahi1252	bhj	189	HAIR (BODY)	2186-thebodyhairhairorfur	
802	Bahing-180_theshoulder-1	Bahing	180_theshoulder	t o./o k t o	bahi1252	bhj	1482	SHOULDER	1417-theshoulder	
803	Bahing-184_six-1	Bahing	184_six	r u k a	bahi1252	bhj	1703	SIX	306-six	
804	Bahing-185_theskin-1	Bahing	185_theskin	k o./o k t e	bahi1252	bhj	763	SKIN	689-theskin	
805	Bahing-187_tosleep-1	Bahing	187_tosleep	i p	bahi1252	bhj	1585	SLEEP	2244-tosleep	
806	Bahing-187_tosleep-2	Bahing	187_tosleep	g l e s	bahi1252	bhj	1585	SLEEP	1454-tosleep	
807	Bahing-188_small-1	Bahing	188_small	aː ts a	bahi1252	bhj	1246	SMALL	2959-small	
808	Bahing-18_thebone-1	Bahing	18_thebone	r y s e	bahi1252	bhj	1394	BONE	2-thebone	
809	Bahing-190_thesmoke-1	Bahing	190_thesmoke	k y n i	bahi1252	bhj	778	SMOKE (EXHAUST)	68-thesmoke	
810	Bahing-192_thesnake-1	Bahing	192_thesnake	b y s a	bahi1252	bhj	730	SNAKE	3590-thesnake	
811	Bahing-193_thesnow-1	Bahing	193_thesnow	pʰ y m	bahi1252	bhj	784	SNOW	95-thesnow	
812	Bahing-194_soft-1	Bahing	194_soft	l ɔ ʔ b ɔ	bahi1252	bhj	1856	SOFT	1382-soft	
813	Bahing-195_theson-1	Bahing	195_theson	t a	bahi1252	bhj	1620	SON	1418-theson	
814	Bahing-197_thespider-1	Bahing	197_thespider	ʔ b a d z o./o r i ŋ m a	bahi1252	bhj	843	SPIDER	1419-thespider	
815	Bahing-198_tospit-1	Bahing	198_tospit	t e	bahi1252	bhj	1440	SPIT	3343-tospit	
816	Bahing-199_tostand-1	Bahing	199_tostand	r a p	bahi1252	bhj	1442	STAND	2246-tostand	
817	Bahing-199_tostand-2	Bahing	199_tostand	r a p s	bahi1252	bhj	1442	STAND	2246-tostand	
818	Bahing-1_above-1	Bahing	1_above	h a t i	bahi1252	bhj	1741	ABOVE	2769-above	
819	Bahing-200_thestar-1	Bahing	200_thestar	s o./o r	bahi1252	bhj	1430	STAR	1420-thestar	
820	Bahing-201_tosteal-1	Bahing	201_tosteal	k y	bahi1252	bhj	713	STEAL	10464-tosteal	
821	Bahing-202_thestick-1	Bahing	202_thestick	k o./o k ts o	bahi1252	bhj	1295	STICK	3210-thestick	
822	Bahing-203_thestoneapieceof-1	Bahing	203_thestoneapieceof	l u ŋ	bahi1252	bhj	857	STONE	81-thestoneapieceof	
823	Bahing-205_thesun-1	Bahing	205_thesun	n a m	bahi1252	bhj	1343	SUN	86-thesun	
824	Bahing-206_thetail-1	Bahing	206_thetail	m eː r i	bahi1252	bhj	1220	TAIL	853-thetail	
825	Bahing-207_ten-1	Bahing	207_ten	n i dʱ y m	bahi1252	bhj	1515	TEN	1383-ten	
826	Bahing-210_thick-1	Bahing	210_thick	t a n	bahi1252	bhj	1244	THICK	1427-thick	
827	Bahing-212_thinobject-1	Bahing	212_thinobject	r œ m	bahi1252	bhj	2249	THIN (OF SHAPE OF OBJECT)	3239-thinobject	
828	Bahing-215_thousecondpersonsingular-1	Bahing	215_thousecondpersonsingular	g ø	bahi1252	bhj	1215	THOU	1106-thousecondpersonsingular	
829	Bahing-216_three-1	Bahing	216_three	s a m	bahi1252	bhj	492	THREE	283-three	
830	Bahing-217_tothrow-1	Bahing	217_tothrow	pʰ l ɛ m t	bahi1252	bhj	1456	THROW	3360-tothrow	
831	Bahing-218_thethunder-1	Bahing	218_thethunder	p r e ŋ	bahi1252	bhj	1150	THUNDER	3217-thethunder	
832	Bahing-219_thetiger-1	Bahing	219_thetiger	m ɛː m a	bahi1252	bhj	846	TIGER	3220-thetiger	
833	Bahing-21_toburnintransitive-1	Bahing	21_toburnintransitive	h ø	bahi1252	bhj	1428	BURNING	753-toburnintransitive	
834	Bahing-220_today-1	Bahing	220_today	a n a	bahi1252	bhj	1283	TODAY	3372-today	
835	Bahing-221_tomorrow-1	Bahing	221_tomorrow	d i l l a	bahi1252	bhj	1329	TOMORROW	1459-tomorrow	
836	Bahing-222_thetongue-1	Bahing	222_thetongue	l ɛ m	bahi1252	bhj	1205	TONGUE	2825-thetongue	
837	Bahing-223_thetoothfront-1	Bahing	223_thetoothfront	kʰ l y	bahi1252	bhj	1380	TOOTH	10252-thetoothfront	
838	Bahing-224_thetree-1	Bahing	224_thetree	d ɛ k s i	bahi1252	bhj	906	TREE	1424-thetree	
839	Bahing-224_thetree-2	Bahing	224_thetree	dʱ ɛ k s i	bahi1252	bhj	906	TREE	1424-thetree	
840	Bahing-226_two-1	Bahing	226_two	n i k s i	bahi1252	bhj	1498	TWO	102-two	
841	Bahing-227_tovomit-1	Bahing	227_tovomit	m e	bahi1252	bhj	1278	VOMIT	2365-tovomit	
842	Bahing-228_towalk-1	Bahing	228_towalk	g ɔ k	bahi1252	bhj	1443	WALK	2249-towalk	
843	Bahing-229_thewater-1	Bahing	229_thewater	ʔ b ɔː k y	bahi1252	bhj	948	WATER	1425-thewater	
844	Bahing-22_tobuy-1	Bahing	22_tobuy	d z a p	bahi1252	bhj	1869	BUY	3081-tobuy	
845	Bahing-231_wet-1	Bahing	231_wet	dzʰ i s	bahi1252	bhj	1726	WET	106-wet	
846	Bahing-235_white-1	Bahing	235_white	b u b u	bahi1252	bhj	1335	WHITE	3289-white	
847	Bahing-236_who-1	Bahing	236_who	s y	bahi1252	bhj	1235	WHO	2253-who	
848	Bahing-238_thewind-1	Bahing	238_thewind	d z u	bahi1252	bhj	960	WIND	29737-thewind	
849	Bahing-23_tochew-1	Bahing	23_tochew	n ɔ k	bahi1252	bhj	321	CHEW	2225-tochew	
850	Bahing-240_towipe-1	Bahing	240_towipe	pʰ i k	bahi1252	bhj	1454	WIPE	1457-towipe	
851	Bahing-242_thewoman-1	Bahing	242_thewoman	m i n ts a	bahi1252	bhj	962	WOMAN	29769-thewoman	
852	Bahing-245_theyear-1	Bahing	245_theyear	tʰ o	bahi1252	bhj	1226	YEAR	2220-theyear	
853	Bahing-246_yellow-1	Bahing	246_yellow	ɔ m + ɔ m	bahi1252	bhj	1424	YELLOW	1460-yellow	
854	Bahing-247_yesterday-1	Bahing	247_yesterday	s ãː t i	bahi1252	bhj	1174	YESTERDAY	1461-yesterday	
855	Bahing-250_theshit-1	Bahing	250_theshit	kʰ l i	bahi1252	bhj	676	SHIT (DEFECATE)	29700-theshit	
856	Bahing-25_thecloud-1	Bahing	25_thecloud	k u k s ɛ l	bahi1252	bhj	1489	CLOUD	1390-thecloud	
857	Bahing-26_coldoftemperature-1	Bahing	26_coldoftemperature	d z uː m i	bahi1252	bhj	1287	COLD	2160-coldoftemperature	
858	Bahing-27_tocome-1	Bahing	27_tocome	r a	bahi1252	bhj	1446	COME	3410-tocome	
859	Bahing-29_tocount-1	Bahing	29_tocount	h i k	bahi1252	bhj	1420	COUNT	1434-tocount	
860	Bahing-30_tocryweep-1	Bahing	30_tocryweep	ŋ ɔ k	bahi1252	bhj	1839	CRY	29707-tocryweep	
861	Bahing-31_dark-1	Bahing	31_dark	t y ŋ a ts i	bahi1252	bhj	706	DARK	1367-dark	
862	Bahing-32_thedaughter-1	Bahing	32_thedaughter	t a m i	bahi1252	bhj	1357	DAUGHTER	1150-thedaughter	
863	Bahing-34_todie-1	Bahing	34_todie	b ɛ k	bahi1252	bhj	1494	DIE	3265-todie	
864	Bahing-34_todie-2	Bahing	34_todie	h e tː	bahi1252	bhj	1494	DIE	1435-todie	
865	Bahing-35_todig-1	Bahing	35_todig	pʰ y n t	bahi1252	bhj	1418	DIG	1436-todig	
866	Bahing-36_dirty-1	Bahing	36_dirty	ts a	bahi1252	bhj	1230	DIRTY	871-dirty	
867	Bahing-37_thedog-1	Bahing	37_thedog	kʰ l i ts a	bahi1252	bhj	2009	DOG	656-thedog	
868	Bahing-38_thedream-1	Bahing	38_thedream	ŋ a m o	bahi1252	bhj	2374	DREAM	10217-thedream	
869	Bahing-3_theant-1	Bahing	3_theant	g a ts i ŋ m a	bahi1252	bhj	587	ANT	943-theant	
870	Bahing-40_dry-1	Bahing	40_dry	d o./o ŋ	bahi1252	bhj	1398	DRY	875-dry	
871	Bahing-40_dry-2	Bahing	40_dry	s ø	bahi1252	bhj	1398	DRY	1369-dry	
872	Bahing-41_thedust-1	Bahing	41_thedust	g l y p d z i	bahi1252	bhj	2	DUST	1392-thedust	
873	Bahing-42_theear-1	Bahing	42_theear	n œ g a ts i	bahi1252	bhj	1247	EAR	32-theear	
874	Bahing-42_theear-2	Bahing	42_theear	s a m a n œ	bahi1252	bhj	1247	EAR	32-theear	
875	Bahing-44_theearthsoil-1	Bahing	44_theearthsoil	kʰ a p i	bahi1252	bhj	1228	EARTH (SOIL)	29755-theearthsoil	
876	Bahing-45_theearthworm-1	Bahing	45_theearthworm	j y n d i	bahi1252	bhj	2350	EARTHWORM	1393-theearthworm	
877	Bahing-46_toeat-1	Bahing	46_toeat	d z a	bahi1252	bhj	1336	EAT	3419-toeat	
878	Bahing-47_theegg-1	Bahing	47_theegg	ʔ b a d i	bahi1252	bhj	744	EGG	3399-theegg	
879	Bahing-48_eight-1	Bahing	48_eight	j a	bahi1252	bhj	1705	EIGHT	183-eight	
880	Bahing-49_theeye-1	Bahing	49_theeye	m i ts i	bahi1252	bhj	1248	EYE	4-theeye	
881	Bahing-50_far-1	Bahing	50_far	g e tː a	bahi1252	bhj	1406	FAR	1370-far	
882	Bahing-51_thefather-1	Bahing	51_thefather	p a p a	bahi1252	bhj	1217	FATHER	107-thefather	
883	Bahing-52_thefeather-1	Bahing	52_thefeather	pʰ l e m	bahi1252	bhj	1201	FEATHER	659-thefeather	
884	Bahing-53_tofight-1	Bahing	53_tofight	m ø	bahi1252	bhj	1423	FIGHT	773-tofight	
885	Bahing-54_thefire-1	Bahing	54_thefire	m i	bahi1252	bhj	221	FIRE	1746-thefire	
886	Bahing-54_thefire-2	Bahing	54_thefire	b a p m i	bahi1252	bhj	221	FIRE	1746-thefire	
887	Bahing-56_thefish-1	Bahing	56_thefish	ŋ a	bahi1252	bhj	227	FISH	186-thefish	
888	Bahing-57_five-1	Bahing	57_five	ŋ ə	bahi1252	bhj	493	FIVE	10357-five	
889	Bahing-61_theflower-1	Bahing	61_theflower	pʰ u ŋ	bahi1252	bhj	239	FLOWER	201-theflower	
890	Bahing-62_toflymovethroughair-1	Bahing	62_toflymovethroughair	b ɛ r	bahi1252	bhj	1441	FLY (MOVE THROUGH AIR)	10208-toflymovethroughair	
891	Bahing-64_thefoot-1	Bahing	64_thefoot	kʰ y l i	bahi1252	bhj	1301	FOOT	966-thefoot	
892	Bahing-65_theforest-1	Bahing	65_theforest	s a ʔ b a l a	bahi1252	bhj	420	FOREST	683-theforest	
893	Bahing-66_toforget-1	Bahing	66_toforget	p l ɛ n d	bahi1252	bhj	1523	FORGET	3282-toforget	
894	Bahing-67_four-1	Bahing	67_four	l e	bahi1252	bhj	1500	FOUR	263-four	
895	Bahing-69_thefrog-1	Bahing	69_thefrog	k r u k r u	bahi1252	bhj	503	FROG	1394-thefrog	
896	Bahing-6_thebamboo-1	Bahing	6_thebamboo	p a l a m	bahi1252	bhj	1927	BAMBOO	1385-thebamboo	
897	Bahing-70_thefrontfrontside-1	Bahing	70_thefrontfrontside	ŋ a n	bahi1252	bhj	2194	FRONT (PART)	1305-thefrontfrontside	
898	Bahing-71_thefrost-1	Bahing	71_thefrost	pʰ y r s a	bahi1252	bhj	2034	FROST	1395-thefrost	
899	Bahing-72_thefruit-1	Bahing	72_thefruit	pʰ r e ts i	bahi1252	bhj	1507	FRUIT	3525-thefruit	
900	Bahing-72_thefruit-2	Bahing	72_thefruit	s iː ts i	bahi1252	bhj	1507	FRUIT	3525-thefruit	
901	Bahing-74_togive-1	Bahing	74_togive	g i	bahi1252	bhj	1447	GIVE	1438-togive	
902	Bahing-75_thegoat-1	Bahing	75_thegoat	s ɔ ŋ g a r a	bahi1252	bhj	1502	GOAT	664-thegoat	
903	Bahing-76_good-1	Bahing	76_good	r i m	bahi1252	bhj	1035	GOOD	1371-good	
904	Bahing-77_thegrass-1	Bahing	77_thegrass	ts i n d a	bahi1252	bhj	606	GRASS	1396-thegrass	
905	Bahing-78_green-1	Bahing	78_green	g i g i	bahi1252	bhj	1425	GREEN	620-green	
906	Bahing-79_thehail-1	Bahing	79_thehail	m o./o s i	bahi1252	bhj	609	HAIL	1397-thehail	
907	Bahing-80_thehairofthehead-1	Bahing	80_thehairofthehead	ts a m	bahi1252	bhj	1040	HAIR	385-thehairofthehead	
908	Bahing-81_thehand-1	Bahing	81_thehand	g y	bahi1252	bhj	1277	HAND	1398-thehand	
909	Bahing-83_heorshethirdpersonsingular-1	Bahing	83_heorshethirdpersonsingular	a m ts a m	bahi1252	bhj	262	HE OR SHE OR IT	1372-heorshethirdpersonsingular	
910	Bahing-83_heorshethirdpersonsingular-2	Bahing	83_heorshethirdpersonsingular	a m	bahi1252	bhj	262	HE OR SHE OR IT	1373-heorshethirdpersonsingular	
911	Bahing-84_thehead-1	Bahing	84_thehead	p i j a	bahi1252	bhj	1256	HEAD	1399-thehead	
912	Bahing-85_tohear-1	Bahing	85_tohear	ŋ i n	bahi1252	bhj	1408	HEAR	1439-tohear	
913	Bahing-86_theheart-1	Bahing	86_theheart	tʰ y m s i ts i	bahi1252	bhj	1223	HEART	2198-theheart	
914	Bahing-89_tohideconceal-1	Bahing	89_tohideconceal	kʰ l y tː	bahi1252	bhj	602	HIDE (CONCEAL)	1440-tohideconceal	
915	Bahing-8_tobealive-1	Bahing	8_tobealive	s e l i	bahi1252	bhj	1422	BE ALIVE	1429-tobealive	
916	Bahing-91_tohold-1	Bahing	91_tohold	dzʱ a tː	bahi1252	bhj	1448	HOLD	1441-tohold	
917	Bahing-92_thehoof-1	Bahing	92_thehoof	g ɛ k s y l y	bahi1252	bhj	152	HOOF	3135-thehoof	
918	Bahing-94_thehornkeratinizedskin-1	Bahing	94_thehornkeratinizedskin	g r o	bahi1252	bhj	1393	HORN (ANATOMY)	312-thehornkeratinizedskin	
