	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
1307	Hawaiian-196_tocount-1	Hawaiian	196_tocount	h e l u	hawa1245	haw	1420	COUNT	1035	
1308	Hawaiian-197_one-1	Hawaiian	197_one	ʔ e + k a h i	hawa1245	haw	1493	ONE	335	
1309	Hawaiian-198_two-1	Hawaiian	198_two	l u a	hawa1245	haw	1498	TWO	9	
1310	Hawaiian-199_three-1	Hawaiian	199_three	k o l u	hawa1245	haw	492	THREE	8	
1312	Hawaiian-1_hand-1	Hawaiian	1_hand	l i m a	hawa1245	haw	1277	HAND	36	
1313	Hawaiian-200_four-1	Hawaiian	200_four	h aː	hawa1245	haw	1500	FOUR	3	
1314	Hawaiian-201_five-1	Hawaiian	201_five	l i m a	hawa1245	haw	493	FIVE	2	
1324	Hawaiian-20_toknowbeknowledgeable-1	Hawaiian	20_toknowbeknowledgeable	ʔ i k e	hawa1245	haw	1410	KNOW (SOMETHING)	260	
1326	Hawaiian-21_tothink-1	Hawaiian	21_tothink	m a n a ʔ o	hawa1245	haw	2271	THINK	1240	
1327	Hawaiian-22_tofear-1	Hawaiian	22_tofear	m a k a ʔ u	hawa1245	haw	1419	FEAR (BE AFRAID)	88	
1328	Hawaiian-23_blood-1	Hawaiian	23_blood	k o k o	hawa1245	haw	946	BLOOD	807	
1329	Hawaiian-24_head-1	Hawaiian	24_head	p o ʔ o	hawa1245	haw	1256	HEAD	124	
1330	Hawaiian-25_neck-1	Hawaiian	25_neck	ʔ aː ʔ iː	hawa1245	haw	1333	NECK	539	
1331	Hawaiian-26_hair-1	Hawaiian	26_hair	l a u + o h o	hawa1245	haw	1040	HAIR	815	
1332	Hawaiian-27_nose-1	Hawaiian	27_nose	i h u	hawa1245	haw	1221	NOSE	55	
1333	Hawaiian-28_tobreathe-1	Hawaiian	28_tobreathe	h a n u	hawa1245	haw	1407	BREATHE	203	
1334	Hawaiian-28_tobreathe-2	Hawaiian	28_tobreathe	a h o	hawa1245	haw	1407	BREATHE	1401	
1335	Hawaiian-29_tosniffsmell-1	Hawaiian	29_tosniffsmell	h o n i	hawa1245	haw	1586	SMELL (PERCEIVE)	1412	
1336	Hawaiian-2_left-1	Hawaiian	2_left	h e m a	hawa1245	haw	244	LEFT	196	
1337	Hawaiian-30_mouth-1	Hawaiian	30_mouth	w a h a	hawa1245	haw	674	MOUTH	50	
1338	Hawaiian-31_tooth-1	Hawaiian	31_tooth	n i h o	hawa1245	haw	1380	TOOTH	101	
1339	Hawaiian-32_tongue-1	Hawaiian	32_tongue	a l e l o	hawa1245	haw	1205	TONGUE	386	
1340	Hawaiian-33_tolaugh-1	Hawaiian	33_tolaugh	ʔ a k a	hawa1245	haw	1355	LAUGH	1234	
1343	Hawaiian-35_tovomit-1	Hawaiian	35_tovomit	l u a + ʔ i	hawa1245	haw	1278	VOMIT	1340	
1344	Hawaiian-36_tospit-1	Hawaiian	36_tospit	k u h a	hawa1245	haw	1440	SPIT	478	
1345	Hawaiian-36_tospit-2	Hawaiian	36_tospit	p u + p u h i	hawa1245	haw	1440	SPIT	382	
1346	Hawaiian-37_toeat-1	Hawaiian	37_toeat	ʔ a i	hawa1245	haw	1336	EAT	87	
1349	Hawaiian-3_right-1	Hawaiian	3_right	ʔ aː + k a u	hawa1245	haw	1019	RIGHT	958	
1350	Hawaiian-40_todrink-1	Hawaiian	40_todrink	i n u	hawa1245	haw	1401	DRINK	86	
1351	Hawaiian-41_tobite-1	Hawaiian	41_tobite	n a h u	hawa1245	haw	1403	BITE	1225	
1352	Hawaiian-42_tosuck-1	Hawaiian	42_tosuck	o m o	hawa1245	haw	1421	SUCK	1238	
1353	Hawaiian-43_ear-1	Hawaiian	43_ear	p e p e i a o	hawa1245	haw	1247	EAR	1059	
1354	Hawaiian-44_tohear-1	Hawaiian	44_tohear	h o ʔ o + l o n o	hawa1245	haw	1408	HEAR	90	
1355	Hawaiian-45_eye-1	Hawaiian	45_eye	m a k a	hawa1245	haw	1248	EYE	24	
1356	Hawaiian-46_tosee-1	Hawaiian	46_tosee	ʔ i k e	hawa1245	haw	1409	SEE	95	
1358	Hawaiian-48_tosleep-1	Hawaiian	48_tosleep	m o e	hawa1245	haw	1585	SLEEP	150	
1363	Hawaiian-51_tosit-1	Hawaiian	51_tosit	n o h o	hawa1245	haw	1416	SIT	404	
1364	Hawaiian-52_tostand-1	Hawaiian	52_tostand	k u	hawa1245	haw	1442	STAND	533	
1365	Hawaiian-53_personhumanbeing-1	Hawaiian	53_personhumanbeing	k a n a k a	hawa1245	haw	683	PERSON	58	
1366	Hawaiian-54_manmale-1	Hawaiian	54_manmale	k aː n e	hawa1245	haw	2106	MALE PERSON	47	
1369	Hawaiian-57_husband-1	Hawaiian	57_husband	k aː n e	hawa1245	haw	1200	HUSBAND	343	
1370	Hawaiian-58_wife-1	Hawaiian	58_wife	w a + h i n e	hawa1245	haw	1199	WIFE	971	
1371	Hawaiian-59_mother-1	Hawaiian	59_mother	m a k u a + h i n e	hawa1245	haw	1216	MOTHER	809	
1372	Hawaiian-5_towalk-1	Hawaiian	5_towalk	h e l e	hawa1245	haw	1443	WALK	1109	
1373	Hawaiian-60_father-1	Hawaiian	60_father	m a k u a + k aː n e	hawa1245	haw	1217	FATHER	27	
1376	Hawaiian-63_name-1	Hawaiian	63_name	i n o a	hawa1245	haw	1405	NAME	1096	
1377	Hawaiian-64_tosay-1	Hawaiian	64_tosay	ʔ oː l e l o	hawa1245	haw	1458	SAY	208	
1378	Hawaiian-65_rope-1	Hawaiian	65_rope	k a u l a	hawa1245	haw	1218	ROPE	1396	
1380	Hawaiian-67_tosew-1	Hawaiian	67_tosew	h u m u + h u m u	hawa1245	haw	1457	SEW	1057	
1382	Hawaiian-69_tohunt-1	Hawaiian	69_tohunt	h a + h a i	hawa1245	haw	1435	HUNT	1104	
1385	Hawaiian-71_tostabpierce-1	Hawaiian	71_tostabpierce	h o u	hawa1245	haw	1434	STAB	1056	
1386	Hawaiian-72_tohit-1	Hawaiian	72_tohit	k u ʔ i	hawa1245	haw	1433	HIT	1332	
1387	Hawaiian-72_tohit-2	Hawaiian	72_tohit	h a + h a u	hawa1245	haw	1433	HIT	258	
1389	Hawaiian-74_tokill-1	Hawaiian	74_tokill	h o ʔ o + m a k e	hawa1245	haw	1417	KILL	530	
1391	Hawaiian-76_tolivebealive-1	Hawaiian	76_tolivebealive	o l a	hawa1245	haw	1422	BE ALIVE	1106	
1392	Hawaiian-77_toscratch-1	Hawaiian	77_toscratch	w a l u	hawa1245	haw	1436	SCRATCH	1055	
1395	Hawaiian-79_stickwood-1	Hawaiian	79_stickwood	l aː + ʔ a u	hawa1245	haw	1295	STICK	69	
1396	Hawaiian-7_tocome-1	Hawaiian	7_tocome	m a i	hawa1245	haw	1446	COME	81	
1397	Hawaiian-80_tosplit-1	Hawaiian	80_tosplit	w aː h i	hawa1245	haw	1437	SPLIT	813	
1398	Hawaiian-81_sharp-1	Hawaiian	81_sharp	ʔ o i	hawa1245	haw	1396	SHARP	348	
1399	Hawaiian-82_dullblunt-1	Hawaiian	82_dullblunt	m uː + m uː	hawa1245	haw	379	BLUNT	120	
1406	Hawaiian-87_toswell-1	Hawaiian	87_toswell	h uː	hawa1245	haw	1573	SWELL	155	
1407	Hawaiian-88_tosqueeze-1	Hawaiian	88_tosqueeze	ʔ u w iː	hawa1245	haw	1414	SQUEEZE	1052	
1408	Hawaiian-89_tohold-1	Hawaiian	89_tohold	p a ʔ a	hawa1245	haw	1448	HOLD	1051	
1411	Hawaiian-90_todig-1	Hawaiian	90_todig	ʔ e l i	hawa1245	haw	1418	DIG	85	
1415	Hawaiian-94_tothrow-1	Hawaiian	94_tothrow	h o ʔ o + l e i	hawa1245	haw	1456	THROW	1049	
1416	Hawaiian-95_tofall-1	Hawaiian	95_tofall	h aː ʔ u l e	hawa1245	haw	1280	FALL	1048	
1417	Hawaiian-96_dog-1	Hawaiian	96_dog	ʔ iː l i o	hawa1245	haw	2009	DOG	1213	
1418	Hawaiian-97_bird-1	Hawaiian	97_bird	m a n u	hawa1245	haw	937	BIRD	14	
1419	Hawaiian-98_egg-1	Hawaiian	98_egg	h u a	hawa1245	haw	744	EGG	950	
1420	Hawaiian-99_feather-1	Hawaiian	99_feather	h u l u	hawa1245	haw	1201	FEATHER	28	
1421	Hawaiian-9_toswim-1	Hawaiian	9_toswim	ʔ a u	hawa1245	haw	1439	SWIM	969	
1422	Kapingamarangi-100_wing-1	Kapingamarangi	100_wing	b a + k a u + m a n u	kapi1249	kpg	1257	WING	109	
1423	Kapingamarangi-101_tofly-1	Kapingamarangi	101_tofly	m aː ŋ i	kapi1249	kpg	1441	FLY (MOVE THROUGH AIR)	1196	
1424	Kapingamarangi-103_meatflesh-1	Kapingamarangi	103_meatflesh	k a n o	kapi1249	kpg	2615	FLESH OR MEAT	344	
1425	Kapingamarangi-104_fatgrease-1	Kapingamarangi	104_fatgrease	k i r i s	kapi1249	kpg	323	FAT (ORGANIC SUBSTANCE)	170	
1426	Kapingamarangi-105_tail-1	Kapingamarangi	105_tail	h u k u	kapi1249	kpg	1220	TAIL	332	
1427	Kapingamarangi-107_wormearthworm-1	Kapingamarangi	107_wormearthworm	p a t u + p a t u	kapi1249	kpg	1219	WORM	169	
1428	Kapingamarangi-108_louse-1	Kapingamarangi	108_louse	g u d u	kapi1249	kpg	1392	LOUSE	46	
1430	Kapingamarangi-10_dirty-1	Kapingamarangi	10_dirty	t o k o + r i a	kapi1249	kpg	1230	DIRTY	225	
1432	Kapingamarangi-111_fish-1	Kapingamarangi	111_fish	i g a	kapi1249	kpg	227	FISH	30	
1433	Kapingamarangi-112_rotten-1	Kapingamarangi	112_rotten	b o + b o	kapi1249	kpg	1728	ROTTEN	347	
1435	Kapingamarangi-114_leaf-1	Kapingamarangi	114_leaf	r o u	kapi1249	kpg	628	LEAF	42	
1436	Kapingamarangi-115_root-1	Kapingamarangi	115_root	a g a	kapi1249	kpg	670	ROOT	525	
1437	Kapingamarangi-116_flower-1	Kapingamarangi	116_flower	a k a i	kapi1249	kpg	239	FLOWER	760	
1439	Kapingamarangi-119_earthsoil-1	Kapingamarangi	119_earthsoil	g e l e	kapi1249	kpg	1228	EARTH (SOIL)	121	
1440	Kapingamarangi-11_dust-1	Kapingamarangi	11_dust	b o p o b o	kapi1249	kpg	2	DUST	224	
1441	Kapingamarangi-120_stone-1	Kapingamarangi	120_stone	h a d u	kapi1249	kpg	857	STONE	70	
1442	Kapingamarangi-121_sand-1	Kapingamarangi	121_sand	o n e	kapi1249	kpg	671	SAND	62	
1443	Kapingamarangi-122_water-1	Kapingamarangi	122_water	w a i	kapi1249	kpg	948	WATER	536	
1444	Kapingamarangi-123_toflow-1	Kapingamarangi	123_toflow	h a r i	kapi1249	kpg	2003	FLOW	595	
1445	Kapingamarangi-124_sea-1	Kapingamarangi	124_sea	d a i	kapi1249	kpg	1474	SEA	63	
1446	Kapingamarangi-124_sea-2	Kapingamarangi	124_sea	m o a n a	kapi1249	kpg	1474	SEA	133	
1447	Kapingamarangi-126_lake-1	Kapingamarangi	126_lake	r o t o	kapi1249	kpg	624	LAKE	1091	
1448	Kapingamarangi-127_woodsforest-1	Kapingamarangi	127_woodsforest	w a o	kapi1249	kpg	420	FOREST	360	
1449	Kapingamarangi-128_sky-1	Kapingamarangi	128_sky	l a ŋ i	kapi1249	kpg	1732	SKY	66	
1452	Kapingamarangi-130_star-1	Kapingamarangi	130_star	h e d uː	kapi1249	kpg	1430	STAR	68	
1453	Kapingamarangi-131_cloud-1	Kapingamarangi	131_cloud	k o r o + r a ŋ i	kapi1249	kpg	1489	CLOUD	757	
1457	Kapingamarangi-136_wind-1	Kapingamarangi	136_wind	m a d a ŋ i	kapi1249	kpg	960	WIND	108	
1458	Kapingamarangi-137_toblow-1	Kapingamarangi	137_toblow	a ŋ i	kapi1249	kpg	175	BLOW (OF WIND)	1325	
1461	Kapingamarangi-13_back-1	Kapingamarangi	13_back	d u a	kapi1249	kpg	1291	BACK	188	
1462	Kapingamarangi-140_dry-1	Kapingamarangi	140_dry	m a ŋ o	kapi1249	kpg	1398	DRY	19	
1463	Kapingamarangi-141_wet-1	Kapingamarangi	141_wet	tʰ i u	kapi1249	kpg	1726	WET	216	
1464	Kapingamarangi-142_heavy-1	Kapingamarangi	142_heavy	m a h a	kapi1249	kpg	1210	HEAVY	911	
1465	Kapingamarangi-143_fire-1	Kapingamarangi	143_fire	a h i	kapi1249	kpg	221	FIRE	29	
1468	Kapingamarangi-145_smoke-1	Kapingamarangi	145_smoke	s e + a h i	kapi1249	kpg	778	SMOKE (EXHAUST)	527	
1469	Kapingamarangi-146_ashes-1	Kapingamarangi	146_ashes	l e h u	kapi1249	kpg	646	ASH	1183	
1470	Kapingamarangi-147_black-1	Kapingamarangi	147_black	u l i	kapi1249	kpg	163	BLACK	1209	
1471	Kapingamarangi-148_white-1	Kapingamarangi	148_white	k e n e	kapi1249	kpg	1335	WHITE	160	
1472	Kapingamarangi-149_red-1	Kapingamarangi	149_red	m m eː	kapi1249	kpg	156	RED	60	
1473	Kapingamarangi-14_belly-1	Kapingamarangi	14_belly	k o n a	kapi1249	kpg	1251	BELLY	1314	
1474	Kapingamarangi-150_yellow-1	Kapingamarangi	150_yellow	l a u + p u k e	kapi1249	kpg	1424	YELLOW	165	
1475	Kapingamarangi-152_small-1	Kapingamarangi	152_small	b o d o	kapi1249	kpg	1246	SMALL	136	
1476	Kapingamarangi-153_big-1	Kapingamarangi	153_big	t a m a n a	kapi1249	kpg	1202	BIG	164	
1477	Kapingamarangi-154_short-1	Kapingamarangi	154_short	b o d o	kapi1249	kpg	1645	SHORT	1397	
1478	Kapingamarangi-155_long-1	Kapingamarangi	155_long	l oː	kapi1249	kpg	1203	LONG	245	
1479	Kapingamarangi-156_thin-1	Kapingamarangi	156_thin	r a h i + r a h i	kapi1249	kpg	2308	THIN	960	
1480	Kapingamarangi-157_thick-1	Kapingamarangi	157_thick	m aː + d o l u	kapi1249	kpg	1244	THICK	675	
1481	Kapingamarangi-158_narrow-1	Kapingamarangi	158_narrow	h u k a	kapi1249	kpg	1267	NARROW	1444	
1482	Kapingamarangi-159_wide-1	Kapingamarangi	159_wide	b a l a h a	kapi1249	kpg	1243	WIDE	931	
1483	Kapingamarangi-15_bone-1	Kapingamarangi	15_bone	i w i	kapi1249	kpg	1394	BONE	987	
1486	Kapingamarangi-162_old-1	Kapingamarangi	162_old	t u a i	kapi1249	kpg	1229	OLD	927	
1487	Kapingamarangi-163_new-1	Kapingamarangi	163_new	h oː u	kapi1249	kpg	1231	NEW	53	
1488	Kapingamarangi-164_good-1	Kapingamarangi	164_good	h u + m a l i a	kapi1249	kpg	1035	GOOD	398	
1490	Kapingamarangi-166_correcttrue-1	Kapingamarangi	166_correcttrue	d o n u	kapi1249	kpg	1725	CORRECT (RIGHT)	1317	
1491	Kapingamarangi-167_night-1	Kapingamarangi	167_night	b oː	kapi1249	kpg	1233	NIGHT	54	
1492	Kapingamarangi-168_day-1	Kapingamarangi	168_day	r aː n i	kapi1249	kpg	1225	DAY (NOT NIGHT)	1087	
1493	Kapingamarangi-168_day-2	Kapingamarangi	168_day	l aː	kapi1249	kpg	1225	DAY (NOT NIGHT)	1307	
1494	Kapingamarangi-168_day-3	Kapingamarangi	168_day	a	kapi1249	kpg	1225	DAY (NOT NIGHT)	1442	
1495	Kapingamarangi-169_year-1	Kapingamarangi	169_year	t a u	kapi1249	kpg	1226	YEAR	112	
1498	Kapingamarangi-173_at-1	Kapingamarangi	173_at	i	kapi1249	kpg	1461	AT	11	
1499	Kapingamarangi-174_ininside-1	Kapingamarangi	174_ininside	l o d o	kapi1249	kpg	1460	IN	956	
1502	Kapingamarangi-177_this-1	Kapingamarangi	177_this	t e + n e i	kapi1249	kpg	1214	THIS	1224	
1503	Kapingamarangi-178_that-1	Kapingamarangi	178_that	t e + r a	kapi1249	kpg	78	THAT	1440	
1504	Kapingamarangi-179_near-1	Kapingamarangi	179_near	h o + h o	kapi1249	kpg	1942	NEAR	1439	
1505	Kapingamarangi-17_liver-1	Kapingamarangi	17_liver	a d e	kapi1249	kpg	1224	LIVER	45	
1506	Kapingamarangi-180_far-1	Kapingamarangi	180_far	m o k o a	kapi1249	kpg	1406	FAR	327	
1507	Kapingamarangi-181_where-1	Kapingamarangi	181_where	h eː	kapi1249	kpg	1237	WHERE	679	
1508	Kapingamarangi-182_i-1	Kapingamarangi	182_i	a u	kapi1249	kpg	1209	I	4	
1509	Kapingamarangi-183_thou-1	Kapingamarangi	183_thou	g o e	kapi1249	kpg	1215	THOU	76	
1511	Kapingamarangi-185_we-1	Kapingamarangi	185_we	g i + d a	kapi1249	kpg	1212	WE	103	
1512	Kapingamarangi-185_we-2	Kapingamarangi	185_we	g i + d a	kapi1249	kpg	1212	WE	103	
1513	Kapingamarangi-186_you-1	Kapingamarangi	186_you	g oː + l u a	kapi1249	kpg	1213	YOU	1477	
1514	Kapingamarangi-187_they-1	Kapingamarangi	187_they	t i k a u + l a	kapi1249	kpg	817	THEY	1438	
1515	Kapingamarangi-188_what-1	Kapingamarangi	188_what	a h a	kapi1249	kpg	1236	WHAT	104	
1516	Kapingamarangi-189_who-1	Kapingamarangi	189_who	a i	kapi1249	kpg	1235	WHO	106	
1518	Kapingamarangi-190_other-1	Kapingamarangi	190_other	h u a i	kapi1249	kpg	197	OTHER	1437	
1519	Kapingamarangi-190_other-2	Kapingamarangi	190_other	t e i	kapi1249	kpg	197	OTHER	1308	
1520	Kapingamarangi-191_all-1	Kapingamarangi	191_all	g o d oː	kapi1249	kpg	98	ALL	293	
1521	Kapingamarangi-192_and-1	Kapingamarangi	192_and	m aː ŋ i	kapi1249	kpg	1577	AND	520	
1522	Kapingamarangi-194_how-1	Kapingamarangi	194_how	p e + h eː	kapi1249	kpg	1239	HOW	194	
1524	Kapingamarangi-196_tocount-1	Kapingamarangi	196_tocount	d a u	kapi1249	kpg	1420	COUNT	1330	
1525	Kapingamarangi-197_one-1	Kapingamarangi	197_one	d a h i	kapi1249	kpg	1493	ONE	335	
1526	Kapingamarangi-198_two-1	Kapingamarangi	198_two	l u a	kapi1249	kpg	1498	TWO	9	
1527	Kapingamarangi-199_three-1	Kapingamarangi	199_three	d o l u	kapi1249	kpg	492	THREE	8	
1528	Kapingamarangi-1_hand-1	Kapingamarangi	1_hand	l i m a	kapi1249	kpg	1277	HAND	36	
1529	Kapingamarangi-200_four-1	Kapingamarangi	200_four	h aː	kapi1249	kpg	1500	FOUR	3	
1530	Kapingamarangi-201_five-1	Kapingamarangi	201_five	l i m a	kapi1249	kpg	493	FIVE	2	
1536	Kapingamarangi-20_toknowbeknowledgeable-1	Kapingamarangi	20_toknowbeknowledgeable	i l oː	kapi1249	kpg	1410	KNOW (SOMETHING)	315	
1538	Kapingamarangi-21_tothink-1	Kapingamarangi	21_tothink	h a k a + p a u	kapi1249	kpg	2271	THINK	223	
1539	Kapingamarangi-22_tofear-1	Kapingamarangi	22_tofear	m a d a g u	kapi1249	kpg	1419	FEAR (BE AFRAID)	88	
1540	Kapingamarangi-23_blood-1	Kapingamarangi	23_blood	d o d o	kapi1249	kpg	946	BLOOD	807	
1541	Kapingamarangi-24_head-1	Kapingamarangi	24_head	l i + b o g o	kapi1249	kpg	1256	HEAD	124	
1542	Kapingamarangi-25_neck-1	Kapingamarangi	25_neck	u a	kapi1249	kpg	1333	NECK	458	
1543	Kapingamarangi-26_hair-1	Kapingamarangi	26_hair	ŋ a + h u r u	kapi1249	kpg	1040	HAIR	655	
1544	Kapingamarangi-26_hair-2	Kapingamarangi	26_hair	h u l u	kapi1249	kpg	1040	HAIR	695	
1545	Kapingamarangi-27_nose-1	Kapingamarangi	27_nose	uː h i u	kapi1249	kpg	1221	NOSE	55	
1546	Kapingamarangi-28_tobreathe-1	Kapingamarangi	28_tobreathe	t o k i	kapi1249	kpg	1407	BREATHE	221	
1547	Kapingamarangi-28_tobreathe-2	Kapingamarangi	28_tobreathe	m a n a w a	kapi1249	kpg	1407	BREATHE	78	
1548	Kapingamarangi-29_tosniffsmell-1	Kapingamarangi	29_tosniffsmell	t u ŋ u	kapi1249	kpg	1586	SMELL (PERCEIVE)	894	
1549	Kapingamarangi-29_tosniffsmell-2	Kapingamarangi	29_tosniffsmell	h o ŋ i	kapi1249	kpg	1586	SMELL (PERCEIVE)	1412	
1550	Kapingamarangi-2_left-1	Kapingamarangi	2_left	t a u i + h a r a	kapi1249	kpg	244	LEFT	43	
1551	Kapingamarangi-30_mouth-1	Kapingamarangi	30_mouth	ŋ u d u	kapi1249	kpg	674	MOUTH	524	
1552	Kapingamarangi-30_mouth-2	Kapingamarangi	30_mouth	h a h a	kapi1249	kpg	674	MOUTH	50	
1553	Kapingamarangi-31_tooth-1	Kapingamarangi	31_tooth	n i h a	kapi1249	kpg	1380	TOOTH	101	
1554	Kapingamarangi-32_tongue-1	Kapingamarangi	32_tongue	h o r o r e	kapi1249	kpg	1205	TONGUE	386	
1555	Kapingamarangi-33_tolaugh-1	Kapingamarangi	33_tolaugh	k a t a + k a t a	kapi1249	kpg	1355	LAUGH	1234	
1557	Kapingamarangi-35_tovomit-1	Kapingamarangi	35_tovomit	l u a + i	kapi1249	kpg	1278	VOMIT	1340	
1558	Kapingamarangi-35_tovomit-2	Kapingamarangi	35_tovomit	r u a	kapi1249	kpg	1278	VOMIT	1340	
1559	Kapingamarangi-36_tospit-1	Kapingamarangi	36_tospit	p u i	kapi1249	kpg	1440	SPIT	382	
1560	Kapingamarangi-37_toeat-1	Kapingamarangi	37_toeat	g a i	kapi1249	kpg	1336	EAT	87	
1564	Kapingamarangi-3_right-1	Kapingamarangi	3_right	t o n u	kapi1249	kpg	1019	RIGHT	227	
1565	Kapingamarangi-3_right-2	Kapingamarangi	3_right	t a u	kapi1249	kpg	1019	RIGHT	958	
1566	Kapingamarangi-40_todrink-1	Kapingamarangi	40_todrink	i n u	kapi1249	kpg	1401	DRINK	86	
1567	Kapingamarangi-41_tobite-1	Kapingamarangi	41_tobite	k a t i	kapi1249	kpg	1403	BITE	77	
1568	Kapingamarangi-42_tosuck-1	Kapingamarangi	42_tosuck	u	kapi1249	kpg	1421	SUCK	606	
1569	Kapingamarangi-43_ear-1	Kapingamarangi	43_ear	d a l i ŋ a	kapi1249	kpg	1247	EAR	22	
1570	Kapingamarangi-44_tohear-1	Kapingamarangi	44_tohear	l o ŋ o	kapi1249	kpg	1408	HEAR	90	
1571	Kapingamarangi-45_eye-1	Kapingamarangi	45_eye	m a t a	kapi1249	kpg	1248	EYE	24	
1572	Kapingamarangi-46_tosee-1	Kapingamarangi	46_tosee	m a d a	kapi1249	kpg	1409	SEE	1336	
1573	Kapingamarangi-48_tosleep-1	Kapingamarangi	48_tosleep	k h i	kapi1249	kpg	1585	SLEEP	220	
1577	Kapingamarangi-51_tosit-1	Kapingamarangi	51_tosit	n o h o	kapi1249	kpg	1416	SIT	404	
1578	Kapingamarangi-52_tostand-1	Kapingamarangi	52_tostand	d uː	kapi1249	kpg	1442	STAND	533	
1579	Kapingamarangi-53_personhumanbeing-1	Kapingamarangi	53_personhumanbeing	d a ŋ a d a	kapi1249	kpg	683	PERSON	58	
1580	Kapingamarangi-54_manmale-1	Kapingamarangi	54_manmale	d aː n e	kapi1249	kpg	2106	MALE PERSON	47	
1584	Kapingamarangi-58_wife-1	Kapingamarangi	58_wife	a w a ŋ a	kapi1249	kpg	1199	WIFE	1343	
1585	Kapingamarangi-59_mother-1	Kapingamarangi	59_mother	d i n a n a	kapi1249	kpg	1216	MOTHER	49	
1586	Kapingamarangi-5_towalk-1	Kapingamarangi	5_towalk	h eː + h eː	kapi1249	kpg	1443	WALK	814	
1587	Kapingamarangi-5_towalk-2	Kapingamarangi	5_towalk	t aː + h a o	kapi1249	kpg	1443	WALK	1241	
1588	Kapingamarangi-5_towalk-3	Kapingamarangi	5_towalk	h a e l e	kapi1249	kpg	1443	WALK	1109	
1589	Kapingamarangi-60_father-1	Kapingamarangi	60_father	d a m a	kapi1249	kpg	1217	FATHER	27	
1591	Kapingamarangi-63_name-1	Kapingamarangi	63_name	i ŋ oː	kapi1249	kpg	1405	NAME	1096	
1592	Kapingamarangi-64_tosay-1	Kapingamarangi	64_tosay	t a p a	kapi1249	kpg	1458	SAY	175	
1593	Kapingamarangi-65_rope-1	Kapingamarangi	65_rope	t a u r a	kapi1249	kpg	1218	ROPE	1396	
1594	Kapingamarangi-65_rope-2	Kapingamarangi	65_rope	m o e a	kapi1249	kpg	1218	ROPE	132	
1596	Kapingamarangi-67_tosew-1	Kapingamarangi	67_tosew	d u i	kapi1249	kpg	1457	SEW	316	
1599	Kapingamarangi-71_tostabpierce-1	Kapingamarangi	71_tostabpierce	d aː l o	kapi1249	kpg	1434	STAB	153	
1600	Kapingamarangi-71_tostabpierce-2	Kapingamarangi	71_tostabpierce	h u g i	kapi1249	kpg	1434	STAB	98	
1601	Kapingamarangi-72_tohit-1	Kapingamarangi	72_tohit	t u g i	kapi1249	kpg	1433	HIT	1332	
1602	Kapingamarangi-72_tohit-2	Kapingamarangi	72_tohit	t a	kapi1249	kpg	1433	HIT	146	
1603	Kapingamarangi-72_tohit-3	Kapingamarangi	72_tohit	b a d u	kapi1249	kpg	1433	HIT	1232	
1605	Kapingamarangi-74_tokill-1	Kapingamarangi	74_tokill	t a + l i k i	kapi1249	kpg	1417	KILL	174	
1607	Kapingamarangi-76_tolivebealive-1	Kapingamarangi	76_tolivebealive	o r a	kapi1249	kpg	1422	BE ALIVE	1106	
1608	Kapingamarangi-77_toscratch-1	Kapingamarangi	77_toscratch	l l a g u	kapi1249	kpg	1436	SCRATCH	1411	
1609	Kapingamarangi-77_toscratch-2	Kapingamarangi	77_toscratch	l o d i	kapi1249	kpg	1436	SCRATCH	149	
1613	Kapingamarangi-79_stickwood-1	Kapingamarangi	79_stickwood	l aː + g a u	kapi1249	kpg	1295	STICK	69	
1614	Kapingamarangi-7_tocome-1	Kapingamarangi	7_tocome	h a n i	kapi1249	kpg	1446	COME	860	
1615	Kapingamarangi-80_tosplit-1	Kapingamarangi	80_tosplit	m a h aː	kapi1249	kpg	1437	SPLIT	965	
1616	Kapingamarangi-81_sharp-1	Kapingamarangi	81_sharp	g aː	kapi1249	kpg	1396	SHARP	348	
1617	Kapingamarangi-82_dullblunt-1	Kapingamarangi	82_dullblunt	m a + r i + r i	kapi1249	kpg	379	BLUNT	173	
1620	Kapingamarangi-87_toswell-1	Kapingamarangi	87_toswell	k i	kapi1249	kpg	1573	SWELL	172	
1621	Kapingamarangi-88_tosqueeze-1	Kapingamarangi	88_tosqueeze	h a k a + p u i	kapi1249	kpg	1414	SQUEEZE	1377	
1622	Kapingamarangi-89_tohold-1	Kapingamarangi	89_tohold	t a h i	kapi1249	kpg	1448	HOLD	1019	
1624	Kapingamarangi-90_todig-1	Kapingamarangi	90_todig	g e l i	kapi1249	kpg	1418	DIG	85	
1627	Kapingamarangi-94_tothrow-1	Kapingamarangi	94_tothrow	d i l i	kapi1249	kpg	1456	THROW	1417	
1628	Kapingamarangi-94_tothrow-2	Kapingamarangi	94_tothrow	m a k a	kapi1249	kpg	1456	THROW	212	
1629	Kapingamarangi-95_tofall-1	Kapingamarangi	95_tofall	h i ŋ a	kapi1249	kpg	1280	FALL	882	
1630	Kapingamarangi-96_dog-1	Kapingamarangi	96_dog	p a n a	kapi1249	kpg	2009	DOG	171	
1631	Kapingamarangi-97_bird-1	Kapingamarangi	97_bird	m a n u	kapi1249	kpg	937	BIRD	14	
