	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
2610	Byangsi-64_thefoot-1	Byangsi	64_thefoot	l i k e	byan1241	bee	1301	FOOT	129-thefoot	
2611	Byangsi-65_theforest-1	Byangsi	65_theforest	s e r ɛ̀	byan1241	bee	420	FOREST	683-theforest	
2613	Byangsi-67_four-1	Byangsi	67_four	p i	byan1241	bee	1500	FOUR	263-four	
2621	Byangsi-74_togive-1	Byangsi	74_togive	d aː m o	byan1241	bee	1447	GIVE	432-togive	
2623	Byangsi-76_good-1	Byangsi	76_good	d̺ a ŋ tʰ e	byan1241	bee	1035	GOOD	340-good	
2624	Byangsi-77_thegrass-1	Byangsi	77_thegrass	ts ì/i	byan1241	bee	606	GRASS	294-thegrass	
2625	Byangsi-78_green-1	Byangsi	78_green	t i n c/tʃ i	byan1241	bee	1425	GREEN	303-green	
2627	Byangsi-80_thehairofthehead-1	Byangsi	80_thehairofthehead	p ə ʃ a k + c/tʃʰ a m	byan1241	bee	1040	HAIR	385-thehairofthehead	
2628	Byangsi-81_thehand-1	Byangsi	81_thehand	l à/a	byan1241	bee	1277	HAND	229-thehand	
2630	Byangsi-84_thehead-1	Byangsi	84_thehead	p ə ʃ aː	byan1241	bee	1256	HEAD	1-thehead	
2631	Byangsi-85_tohear-1	Byangsi	85_tohear	r u ŋ ʃ i m o	byan1241	bee	1408	HEAR	3257-tohear	
2632	Byangsi-86_theheart-1	Byangsi	86_theheart	ʃ i + s ɔ	byan1241	bee	1223	HEART	386-theheart	
2633	Byangsi-87_heavy-1	Byangsi	87_heavy	h l iː + tʰ ɛ	byan1241	bee	1210	HEAVY	10379-heavy	
2634	Byangsi-88_here-1	Byangsi	88_here	a n ɛ	byan1241	bee	136	HERE	100-here	
2635	Byangsi-88_here-2	Byangsi	88_here	a i kʰ o	byan1241	bee	136	HERE	99-here	
2637	Byangsi-8_tobealive-1	Byangsi	8_tobealive	t̺ a ŋ d e	byan1241	bee	1422	BE ALIVE	10407-tobealive	
2645	Byangsi-9_thebelly-1	Byangsi	9_thebelly	d a n	byan1241	bee	1251	BELLY	168-thebelly	
2646	Chaozhou-101_ifirstpersonsingular-1	Chaozhou	101_ifirstpersonsingular	u a ⁵³	chao1238	nan	1209	I	327-ifirstpersonsingular	
2647	Chaozhou-102_theice-1	Chaozhou	102_theice	p ĩ ã ³³	chao1238	nan	617	ICE	1169-theice	
2649	Chaozhou-104_tokill-1	Chaozhou	104_tokill	tʰ a i ³³	chao1238	nan	1417	KILL	1927-tokill	
2651	Chaozhou-108_toknowsomething-1	Chaozhou	108_toknowsomething	ts a i ³³	chao1238	nan	1410	KNOW (SOMETHING)	10150-toknowsomething	
2652	Chaozhou-109_thelake-1	Chaozhou	109_thelake	o./o u ⁵⁵	chao1238	nan	624	LAKE	1781-thelake	
2655	Chaozhou-111_tolaugh-1	Chaozhou	111_tolaugh	tsʰ i ɛ ¹³	chao1238	nan	1355	LAUGH	1932-tolaugh	
2656	Chaozhou-112_theleaf-1	Chaozhou	112_theleaf	h i e ʔ ⁵	chao1238	nan	628	LEAF	10272-theleaf	
2658	Chaozhou-114_left-1	Chaozhou	114_left	ts ɔ ⁵³	chao1238	nan	244	LEFT	1664-left	
2662	Chaozhou-119_theliver-1	Chaozhou	119_theliver	k ũ ã ³³	chao1238	nan	1224	LIVER	1782-theliver	
2663	Chaozhou-11_big-1	Chaozhou	11_big	t u a ¹¹	chao1238	nan	1202	BIG	1627-big	
2664	Chaozhou-120_long-1	Chaozhou	120_long	t ŋ̍ ⁵⁵	chao1238	nan	1203	LONG	1667-long	
2665	Chaozhou-121_thelouse-1	Chaozhou	121_thelouse	s a k ²/⁵ b ɔ ⁵³	chao1238	nan	1392	LOUSE	2077-thelouse	
2667	Chaozhou-123_themanmalehuman-1	Chaozhou	123_themanmalehuman	n a ŋ ⁵⁵	chao1238	nan	2106	MALE PERSON	10303-themanmalehuman	
2668	Chaozhou-124_many-1	Chaozhou	124_many	ts ɔ i ¹¹	chao1238	nan	1198	MANY	1670-many	
2673	Chaozhou-12_thebird-1	Chaozhou	12_thebird	ts i o./o u ⁵³	chao1238	nan	937	BIRD	10147-thebird	
2675	Chaozhou-131_themother-1	Chaozhou	131_themother	b ɔ ⁵³	chao1238	nan	1216	MOTHER	1795-themother	
2676	Chaozhou-132_themountain-1	Chaozhou	132_themountain	s ũ ã ³³	chao1238	nan	639	MOUNTAIN	1798-themountain	
2678	Chaozhou-134_themouth-1	Chaozhou	134_themouth	tsʰ u i ¹³	chao1238	nan	674	MOUTH	10275-themouth	
2681	Chaozhou-137_thename-1	Chaozhou	137_thename	m ĩ ã ⁵⁵	chao1238	nan	1405	NAME	18-thename	
2682	Chaozhou-138_narrow-1	Chaozhou	138_narrow	ɔ i ʔ ⁵	chao1238	nan	1267	NARROW	1677-narrow	
2683	Chaozhou-139_near-1	Chaozhou	139_near	k ŋ̍ ¹¹	chao1238	nan	1942	NEAR	1678-near	
2684	Chaozhou-13_tobite-1	Chaozhou	13_tobite	k a ³³	chao1238	nan	1403	BITE	10282-tobite	
2685	Chaozhou-140_theneck-1	Chaozhou	140_theneck	a m ³⁵	chao1238	nan	1333	NECK	1808-theneck	
2687	Chaozhou-142_new-1	Chaozhou	142_new	s i ŋ ³³	chao1238	nan	1231	NEW	1679-new	
2690	Chaozhou-146_thenose-1	Chaozhou	146_thenose	pʰ ĩ ¹¹	chao1238	nan	1221	NOSE	1810-thenose	
2692	Chaozhou-148_one-1	Chaozhou	148_one	ts ɛ k ²	chao1238	nan	1493	ONE	1687-one	
2693	Chaozhou-14_black-1	Chaozhou	14_black	o./o u ³³	chao1238	nan	163	BLACK	1628-black	
2697	Chaozhou-153_toplay-1	Chaozhou	153_toplay	s ŋ̍ ⁵³	chao1238	nan	1413	PLAY	1946-toplay	
2698	Chaozhou-155_topush-1	Chaozhou	155_topush	l ɛ ŋ ⁵³	chao1238	nan	1452	PUSH	1956-topush	
2700	Chaozhou-158_red-1	Chaozhou	158_red	a ŋ ⁵⁵	chao1238	nan	156	RED	1691-red	
2702	Chaozhou-15_theblood-1	Chaozhou	15_theblood	h u ɛ ʔ ²	chao1238	nan	946	BLOOD	1715-theblood	
2703	Chaozhou-161_right-1	Chaozhou	161_right	i u ¹¹	chao1238	nan	1019	RIGHT	1692-right	
2704	Chaozhou-162_theriver-1	Chaozhou	162_theriver	h ɔ ⁵⁵	chao1238	nan	666	RIVER	1815-theriver	
2705	Chaozhou-163_theroad-1	Chaozhou	163_theroad	l o./o u ¹¹	chao1238	nan	667	ROAD	1818-theroad	
2706	Chaozhou-164_theroot-1	Chaozhou	164_theroot	k ŋ̍ ³³	chao1238	nan	670	ROOT	1819-theroot	
2709	Chaozhou-168_thesalt-1	Chaozhou	168_thesalt	i ə m ⁵⁵	chao1238	nan	1274	SALT	687-thesalt	
2711	Chaozhou-170_thesand-1	Chaozhou	170_thesand	s u a ³³	chao1238	nan	671	SAND	212-thesand	
2712	Chaozhou-173_tosee-1	Chaozhou	173_tosee	tʰ ɔ i ⁵³/³⁵ t i ɛ ʔ ²	chao1238	nan	1409	SEE	1969-tosee	
2714	Chaozhou-176_sharp-1	Chaozhou	176_sharp	l a i ¹¹	chao1238	nan	1396	SHARP	1698-sharp	
2717	Chaozhou-179_short-1	Chaozhou	179_short	t ɔ ⁵³	chao1238	nan	1645	SHORT	4179-short	
2720	Chaozhou-183_tosing-1	Chaozhou	183_tosing	tsʰ i a ŋ ¹³	chao1238	nan	1261	SING	1971-tosing	
2721	Chaozhou-183_tosing-2	Chaozhou	183_tosing	tsʰ i ɛ̃ ¹³	chao1238	nan	1261	SING	1971-tosing	
2724	Chaozhou-186_thesky-1	Chaozhou	186_thesky	tʰ ĩ ³³	chao1238	nan	1732	SKY	1824-thesky	
2725	Chaozhou-187_tosleep-1	Chaozhou	187_tosleep	u ʔ ⁵	chao1238	nan	1585	SLEEP	1975-tosleep	
2726	Chaozhou-188_small-1	Chaozhou	188_small	s ɔ i ¹³	chao1238	nan	1246	SMALL	1700-small	
2727	Chaozhou-189_tosmellperceiveodortransitive-1	Chaozhou	189_tosmellperceiveodortransitive	pʰ ĩ ¹¹	chao1238	nan	1586	SMELL (PERCEIVE)	1979-tosmellperceiveodortransitive	
2728	Chaozhou-18_thebone-1	Chaozhou	18_thebone	k u ʔ ²	chao1238	nan	1394	BONE	1716-thebone	
2729	Chaozhou-190_thesmoke-1	Chaozhou	190_thesmoke	h u ŋ ³³	chao1238	nan	778	SMOKE (EXHAUST)	1826-thesmoke	
2730	Chaozhou-191_smooth-1	Chaozhou	191_smooth	k u ʔ ⁵	chao1238	nan	1234	SMOOTH	1701-smooth	
2731	Chaozhou-192_thesnake-1	Chaozhou	192_thesnake	ts u a ⁵⁵	chao1238	nan	730	SNAKE	1828-thesnake	
2732	Chaozhou-193_thesnow-1	Chaozhou	193_thesnow	s ɔ ʔ ²	chao1238	nan	784	SNOW	1829-thesnow	
2737	Chaozhou-198_tospit-1	Chaozhou	198_tospit	tʰ o./o u ¹³	chao1238	nan	1440	SPIT	1981-tospit	
2738	Chaozhou-199_tostand-1	Chaozhou	199_tostand	kʰ i a ³⁵	chao1238	nan	1442	STAND	1983-tostand	
2741	Chaozhou-200_thestar-1	Chaozhou	200_thestar	tsʰ ɛ̃ ³³	chao1238	nan	1430	STAR	1838-thestar	
2743	Chaozhou-203_thestoneapieceof-1	Chaozhou	203_thestoneapieceof	ts i ɛ ʔ ⁵	chao1238	nan	857	STONE	1841-thestoneapieceof	
2744	Chaozhou-204_straight-1	Chaozhou	204_straight	t i k ⁵	chao1238	nan	1404	STRAIGHT	1703-straight	
2745	Chaozhou-205_thesun-1	Chaozhou	205_thesun	z i ʔ ⁵/² tʰ a u ⁵⁵	chao1238	nan	1343	SUN	83-thesun	
2746	Chaozhou-206_thetail-1	Chaozhou	206_thetail	b u ɛ ⁵³	chao1238	nan	1220	TAIL	84-thetail	
2749	Chaozhou-210_thick-1	Chaozhou	210_thick	k a u ³⁵	chao1238	nan	1244	THICK	1868-thick	
2753	Chaozhou-215_thousecondpersonsingular-1	Chaozhou	215_thousecondpersonsingular	l ɯ ⁵³	chao1238	nan	1215	THOU	1872-thousecondpersonsingular	
2754	Chaozhou-216_three-1	Chaozhou	216_three	s ã ³³	chao1238	nan	492	THREE	283-three	
2755	Chaozhou-217_tothrow-1	Chaozhou	217_tothrow	s ɛ k ²	chao1238	nan	1456	THROW	1992-tothrow	
2756	Chaozhou-217_tothrow-2	Chaozhou	217_tothrow	k a k ⁵	chao1238	nan	1456	THROW	1993-tothrow	
2759	Chaozhou-21_toburnintransitive-1	Chaozhou	21_toburnintransitive	s i ɛ ³³	chao1238	nan	1428	BURNING	10283-toburnintransitive	
2762	Chaozhou-222_thetongue-1	Chaozhou	222_thetongue	ts i ʔ ⁵	chao1238	nan	1205	TONGUE	1850-thetongue	
2763	Chaozhou-223_thetoothfront-1	Chaozhou	223_thetoothfront	g ɛ ⁵⁵	chao1238	nan	1380	TOOTH	1853-thetoothfront	
2764	Chaozhou-224_thetree-1	Chaozhou	224_thetree	tsʰ i u ¹¹	chao1238	nan	906	TREE	1855-thetree	
2765	Chaozhou-226_two-1	Chaozhou	226_two	n ɔ ³⁵	chao1238	nan	1498	TWO	10289-two	
2766	Chaozhou-227_tovomit-1	Chaozhou	227_tovomit	a u ⁵³	chao1238	nan	1278	VOMIT	10483-tovomit	
2767	Chaozhou-228_towalk-1	Chaozhou	228_towalk	k ĩ ã ⁵⁵	chao1238	nan	1443	WALK	1996-towalk	
2768	Chaozhou-229_thewater-1	Chaozhou	229_thewater	ts u i ⁵³	chao1238	nan	948	WATER	2787-thewater	
2770	Chaozhou-231_wet-1	Chaozhou	231_wet	t a m ³³	chao1238	nan	1726	WET	3292-wet	
2771	Chaozhou-235_white-1	Chaozhou	235_white	p ɛ ʔ ⁵	chao1238	nan	1335	WHITE	10162-white	
2772	Chaozhou-236_who-1	Chaozhou	236_who	t i ¹¹ t i ɛ ŋ ⁵⁵	chao1238	nan	1235	WHO	2020-who	
2773	Chaozhou-238_thewind-1	Chaozhou	238_thewind	h u a ŋ ³³	chao1238	nan	960	WIND	1856-thewind	
2774	Chaozhou-239_thewing-1	Chaozhou	239_thewing	s i ʔ ⁵	chao1238	nan	1257	WING	10280-thewing	
2776	Chaozhou-240_towipe-1	Chaozhou	240_towipe	tsʰ ɛ k ²	chao1238	nan	1454	WIPE	2001-towipe	
2777	Chaozhou-242_thewoman-1	Chaozhou	242_thewoman	ts ɯ ⁵³/³⁵ n i ɛ̃ ⁵⁵	chao1238	nan	962	WOMAN	29739-thewoman	
2778	Chaozhou-242_thewoman-2	Chaozhou	242_thewoman	ts a ³³ b o./o u ⁵³	chao1238	nan	962	WOMAN	1865-thewoman	
2779	Chaozhou-245_theyear-1	Chaozhou	245_theyear	n ĩ ⁵⁵	chao1238	nan	1226	YEAR	1866-theyear	
2780	Chaozhou-246_yellow-1	Chaozhou	246_yellow	ŋ̍ ⁵⁵	chao1238	nan	1424	YELLOW	2023-yellow	
2784	Chaozhou-25_thecloud-1	Chaozhou	25_thecloud	h u ŋ ⁵⁵	chao1238	nan	1489	CLOUD	1721-thecloud	
2786	Chaozhou-27_tocome-1	Chaozhou	27_tocome	l a i ⁵⁵	chao1238	nan	1446	COME	3410-tocome	
2787	Chaozhou-29_tocount-1	Chaozhou	29_tocount	s i o./o u ⁵³	chao1238	nan	1420	COUNT	1886-tocount	
2792	Chaozhou-34_todie-1	Chaozhou	34_todie	s i ⁵³	chao1238	nan	1494	DIE	163-todie	
2793	Chaozhou-36_dirty-1	Chaozhou	36_dirty	tsʰ i ³³ i ⁵⁵	chao1238	nan	1230	DIRTY	1635-dirty	
2794	Chaozhou-36_dirty-2	Chaozhou	36_dirty	l a ʔ ⁵/² s a p ²	chao1238	nan	1230	DIRTY	1634-dirty	
2795	Chaozhou-37_thedog-1	Chaozhou	37_thedog	k a u ⁵³	chao1238	nan	2009	DOG	1729-thedog	
2797	Chaozhou-39_todrink-1	Chaozhou	39_todrink	ts i a ʔ ⁵	chao1238	nan	1401	DRINK	1899-todrink	
2798	Chaozhou-39_todrink-2	Chaozhou	39_todrink	l i m ³³	chao1238	nan	1401	DRINK	3180-todrink	
2800	Chaozhou-40_dry-1	Chaozhou	40_dry	t a ³³	chao1238	nan	1398	DRY	1637-dry	
2801	Chaozhou-41_thedust-1	Chaozhou	41_thedust	t i ŋ ⁵⁵	chao1238	nan	2	DUST	507-thedust	
2802	Chaozhou-42_theear-1	Chaozhou	42_theear	h ĩ ³⁵	chao1238	nan	1247	EAR	32-theear	
2804	Chaozhou-44_theearthsoil-1	Chaozhou	44_theearthsoil	tʰ o./o u ⁵⁵	chao1238	nan	1228	EARTH (SOIL)	1733-theearthsoil	
2806	Chaozhou-46_toeat-1	Chaozhou	46_toeat	ts i a ʔ ⁵	chao1238	nan	1336	EAT	1901-toeat	
2807	Chaozhou-47_theegg-1	Chaozhou	47_theegg	n ŋ̍ ³⁵	chao1238	nan	744	EGG	1739-theegg	
2809	Chaozhou-49_theeye-1	Chaozhou	49_theeye	m a k ⁵	chao1238	nan	1248	EYE	4-theeye	
2810	Chaozhou-50_far-1	Chaozhou	50_far	h ŋ ³⁵	chao1238	nan	1406	FAR	1639-far	
2811	Chaozhou-51_thefather-1	Chaozhou	51_thefather	p e ³⁵	chao1238	nan	1217	FATHER	107-thefather	
2812	Chaozhou-52_thefeather-1	Chaozhou	52_thefeather	u ⁵³/³⁵ m o./o ⁵⁵	chao1238	nan	1201	FEATHER	1745-thefeather	
2813	Chaozhou-53_tofight-1	Chaozhou	53_tofight	s i ɛ̃ ³³ pʰ a ʔ ²	chao1238	nan	1423	FIGHT	1906-tofight	
2814	Chaozhou-54_thefire-1	Chaozhou	54_thefire	h u ɛ ⁵³	chao1238	nan	221	FIRE	29759-thefire	
2815	Chaozhou-56_thefish-1	Chaozhou	56_thefish	h ɯ ⁵⁵	chao1238	nan	227	FISH	186-thefish	
2816	Chaozhou-57_five-1	Chaozhou	57_five	ŋ o./o u ³⁵	chao1238	nan	493	FIVE	10357-five	
2818	Chaozhou-59_tofloat-1	Chaozhou	59_tofloat	pʰ u ⁵⁵	chao1238	nan	1574	FLOAT	3187-tofloat	
2819	Chaozhou-5_bad-1	Chaozhou	5_bad	pʰ a i ⁵³	chao1238	nan	1292	BAD	1622-bad	
2820	Chaozhou-5_bad-2	Chaozhou	5_bad	m ɔ ⁵³	chao1238	nan	1292	BAD	1625-bad	
2821	Chaozhou-61_theflower-1	Chaozhou	61_theflower	h u ɛ ³³	chao1238	nan	239	FLOWER	1750-theflower	
2822	Chaozhou-62_toflymovethroughair-1	Chaozhou	62_toflymovethroughair	p u ɛ ³³	chao1238	nan	1441	FLY (MOVE THROUGH AIR)	10210-toflymovethroughair	
2823	Chaozhou-63_thefog-1	Chaozhou	63_thefog	b u ¹¹	chao1238	nan	249	FOG	99-thefog	
2824	Chaozhou-64_thefoot-1	Chaozhou	64_thefoot	kʰ a ³³	chao1238	nan	1301	FOOT	1754-thefoot	
2825	Chaozhou-65_theforest-1	Chaozhou	65_theforest	s i m ³³	chao1238	nan	420	FOREST	10302-theforest	
2826	Chaozhou-67_four-1	Chaozhou	67_four	s i ¹³	chao1238	nan	1500	FOUR	263-four	
2833	Chaozhou-74_togive-1	Chaozhou	74_togive	kʰ ɯ ʔ ²	chao1238	nan	1447	GIVE	1914-togive	
2835	Chaozhou-76_good-1	Chaozhou	76_good	h ɔ ⁵³	chao1238	nan	1035	GOOD	1642-good	
2836	Chaozhou-77_thegrass-1	Chaozhou	77_thegrass	tsʰ a u ⁵³	chao1238	nan	606	GRASS	959-thegrass	
2837	Chaozhou-78_green-1	Chaozhou	78_green	l e k ⁵	chao1238	nan	1425	GREEN	1643-green	
2838	Chaozhou-80_thehairofthehead-1	Chaozhou	80_thehairofthehead	tʰ a u ⁵⁵/¹¹ m ɔ ⁵⁵	chao1238	nan	1040	HAIR	691-thehairofthehead	
2839	Chaozhou-81_thehand-1	Chaozhou	81_thehand	tsʰ i u ⁵³	chao1238	nan	1277	HAND	1766-thehand	
2842	Chaozhou-84_thehead-1	Chaozhou	84_thehead	tʰ a u ⁵⁵	chao1238	nan	1256	HEAD	1437-thehead	
2843	Chaozhou-85_tohear-1	Chaozhou	85_tohear	tʰ ĩ ã ³³ t i ɛ ʔ ²	chao1238	nan	1408	HEAR	1916-tohear	
2844	Chaozhou-86_theheart-1	Chaozhou	86_theheart	s i m ³³	chao1238	nan	1223	HEART	1769-theheart	
2845	Chaozhou-87_heavy-1	Chaozhou	87_heavy	t a ŋ ³⁵	chao1238	nan	1210	HEAVY	1647-heavy	
2847	Chaozhou-8_tobealive-1	Chaozhou	8_tobealive	u a ʔ ⁵	chao1238	nan	1422	BE ALIVE	1873-tobealive	
2849	Chaozhou-91_tohold-1	Chaozhou	91_tohold	kʰ i ɛ ʔ ²	chao1238	nan	1448	HOLD	1923-tohold	
2856	Chaozhou-99_tohunt-1	Chaozhou	99_tohunt	pʰ a ʔ ²/⁵ l a ʔ ⁵	chao1238	nan	1435	HUNT	1926-tohunt	
2857	Chaozhou-9_thebelly-1	Chaozhou	9_thebelly	t o./o u ¹³	chao1238	nan	1251	BELLY	1712-thebelly	
2858	Chepang-100_thehusband-1	Chepang	100_thehusband	p o	chep1245	cdm	1200	HUSBAND	5189-thehusband	
2859	Chepang-100_thehusband-2	Chepang	100_thehusband	b u + dʰ a	chep1245	cdm	1200	HUSBAND	5190-thehusband	
2860	Chepang-101_ifirstpersonsingular-1	Chepang	101_ifirstpersonsingular	ʔ a	chep1245	cdm	1209	I	3835-ifirstpersonsingular	
2861	Chepang-101_ifirstpersonsingular-2	Chepang	101_ifirstpersonsingular	ŋ a	chep1245	cdm	1209	I	327-ifirstpersonsingular	
2862	Chepang-102_theice-1	Chepang	102_theice	b ə + r a p	chep1245	cdm	617	ICE	1169-theice	
2864	Chepang-104_tokill-1	Chepang	104_tokill	s a t	chep1245	cdm	1417	KILL	3125-tokill	
2869	Chepang-108_toknowsomething-1	Chepang	108_toknowsomething	tʃ i ʔ	chep1245	cdm	1410	KNOW (SOMETHING)	3842-toknowsomething	
2872	Chepang-111_tolaugh-1	Chepang	111_tolaugh	n i	chep1245	cdm	1355	LAUGH	2131-tolaugh	
2873	Chepang-112_theleaf-1	Chepang	112_theleaf	h a ʔ + b a ŋ	chep1245	cdm	628	LEAF	3844-theleaf	
2875	Chepang-114_left-1	Chepang	114_left	w e ʔ + d o	chep1245	cdm	244	LEFT	422-left	
2881	Chepang-119_theliver-1	Chepang	119_theliver	s i n̥	chep1245	cdm	1224	LIVER	2076-theliver	
2882	Chepang-11_big-1	Chepang	11_big	b r a w	chep1245	cdm	1202	BIG	3795-big	
2883	Chepang-120_long-1	Chepang	120_long	g j a ŋ	chep1245	cdm	1203	LONG	187-long	
2884	Chepang-121_thelouse-1	Chepang	121_thelouse	s r ə j k	chep1245	cdm	1392	LOUSE	2077-thelouse	
2886	Chepang-123_themanmalehuman-1	Chepang	123_themanmalehuman	g o./o j + tʃ o./o ʔ	chep1245	cdm	2106	MALE PERSON	3849-themanmalehuman	
2887	Chepang-124_many-1	Chepang	124_many	ʔ a + n ə	chep1245	cdm	1198	MANY	3850-many	
2893	Chepang-12_thebird-1	Chepang	12_thebird	w a ʔ	chep1245	cdm	937	BIRD	10267-thebird	
2895	Chepang-131_themother-1	Chepang	131_themother	ʔ a + m a	chep1245	cdm	1216	MOTHER	143-themother	
2896	Chepang-132_themountain-1	Chepang	132_themountain	s j a + l u ŋ	chep1245	cdm	639	MOUNTAIN	3855-themountain	
2898	Chepang-134_themouth-1	Chepang	134_themouth	m o./o ŋ ʔ	chep1245	cdm	674	MOUTH	3856-themouth	
2899	Chepang-134_themouth-2	Chepang	134_themouth	h m o./o ʔ + t o./o ŋ	chep1245	cdm	674	MOUTH	3857-themouth	
2901	Chepang-137_thename-1	Chepang	137_thename	m ə j ŋ	chep1245	cdm	1405	NAME	18-thename	
2902	Chepang-138_narrow-1	Chepang	138_narrow	gʱ o./o r̥ ʔ o	chep1245	cdm	1267	NARROW	3858-narrow	
2903	Chepang-139_near-1	Chepang	139_near	d j a ŋ	chep1245	cdm	1942	NEAR	3859-near	
2904	Chepang-13_tobite-1	Chepang	13_tobite	dʒ ə j k	chep1245	cdm	1403	BITE	2401-tobite	
2905	Chepang-140_theneck-1	Chepang	140_theneck	k e k	chep1245	cdm	1333	NECK	3860-theneck	
2907	Chepang-142_new-1	Chepang	142_new	n ə + j a	chep1245	cdm	1231	NEW	3861-new	
2908	Chepang-146_thenose-1	Chepang	146_thenose	n e h	chep1245	cdm	1221	NOSE	2090-thenose	
2910	Chepang-148_one-1	Chepang	148_one	j a t	chep1245	cdm	1493	ONE	1686-one	
2911	Chepang-148_one-2	Chepang	148_one	j a ʔ	chep1245	cdm	1493	ONE	1686-one	
2913	Chepang-14_black-1	Chepang	14_black	t i k + t a k	chep1245	cdm	163	BLACK	3796-black	
2914	Chepang-14_black-2	Chepang	14_black	g a l	chep1245	cdm	163	BLACK	3797-black	
2918	Chepang-153_toplay-1	Chepang	153_toplay	g e s	chep1245	cdm	1413	PLAY	3866-toplay	
2919	Chepang-153_toplay-2	Chepang	153_toplay	kʰ r j a w	chep1245	cdm	1413	PLAY	3867-toplay	
2920	Chepang-154_topull-1	Chepang	154_topull	h r j u t	chep1245	cdm	1455	PULL	3868-topull	
2921	Chepang-155_topush-1	Chepang	155_topush	dʱ u s	chep1245	cdm	1452	PUSH	3869-topush	
2924	Chepang-158_red-1	Chepang	158_red	d u	chep1245	cdm	156	RED	3872-red	
2926	Chepang-15_theblood-1	Chepang	15_theblood	w i	chep1245	cdm	946	BLOOD	29703-theblood	
2928	Chepang-161_right-1	Chepang	161_right	ŋ o./o j	chep1245	cdm	1019	RIGHT	3874-right	
2929	Chepang-162_theriver-1	Chepang	162_theriver	m a + t i ʔ	chep1245	cdm	666	RIVER	400-theriver	
2930	Chepang-163_theroad-1	Chepang	163_theroad	l j a m	chep1245	cdm	667	ROAD	2206-theroad	
2931	Chepang-164_theroot-1	Chepang	164_theroot	r u t	chep1245	cdm	670	ROOT	3876-theroot	
2932	Chepang-165_therope-1	Chepang	165_therope	l a	chep1245	cdm	1218	ROPE	3877-therope	
2935	Chepang-168_thesalt-1	Chepang	168_thesalt	tʃʰ e ʔ	chep1245	cdm	1274	SALT	4160-thesalt	
2936	Chepang-171_toscratch-1	Chepang	171_toscratch	w ə r ə ʔ	chep1245	cdm	1436	SCRATCH	2404-toscratch	
2937	Chepang-173_tosee-1	Chepang	173_tosee	k ə n	chep1245	cdm	1409	SEE	593-tosee	
2938	Chepang-174_theseed-1	Chepang	174_theseed	s a j ʔ	chep1245	cdm	714	SEED	2953-theseed	
2939	Chepang-176_sharp-1	Chepang	176_sharp	h w a n ʔ	chep1245	cdm	1396	SHARP	3879-sharp	
2941	Chepang-179_short-1	Chepang	179_short	t j u n ʔ	chep1245	cdm	1645	SHORT	4177-short	
2946	Chepang-183_tosing-1	Chepang	183_tosing	m e	chep1245	cdm	1261	SING	3881-tosing	
2948	Chepang-186_thesky-1	Chepang	186_thesky	tʰ e l + b a ŋ	chep1245	cdm	1732	SKY	3882-thesky	
2949	Chepang-187_tosleep-1	Chepang	187_tosleep	ʔ e n ʔ	chep1245	cdm	1585	SLEEP	3883-tosleep	
2950	Chepang-188_small-1	Chepang	188_small	tʃ o./o ʔ	chep1245	cdm	1246	SMALL	3884-small	
2951	Chepang-189_tosmellperceiveodortransitive-1	Chepang	189_tosmellperceiveodortransitive	n a mh/m̥	chep1245	cdm	1586	SMELL (PERCEIVE)	67-tosmellperceiveodortransitive	
2952	Chepang-18_thebone-1	Chepang	18_thebone	j o./o + l i ŋ	chep1245	cdm	1394	BONE	3798-thebone	
2953	Chepang-18_thebone-2	Chepang	18_thebone	h r u s	chep1245	cdm	1394	BONE	2-thebone	
2954	Chepang-190_thesmoke-1	Chepang	190_thesmoke	h m e ʔ + k u ʔ	chep1245	cdm	778	SMOKE (EXHAUST)	68-thesmoke	
2955	Chepang-191_smooth-1	Chepang	191_smooth	s ə l	chep1245	cdm	1234	SMOOTH	3885-smooth	
2956	Chepang-192_thesnake-1	Chepang	192_thesnake	r u	chep1245	cdm	730	SNAKE	70-thesnake	
2957	Chepang-193_thesnow-1	Chepang	193_thesnow	h j u ŋ	chep1245	cdm	784	SNOW	3886-thesnow	
2961	Chepang-198_tospit-1	Chepang	198_tospit	d j u r ʔ	chep1245	cdm	1440	SPIT	3888-tospit	
2962	Chepang-199_tostand-1	Chepang	199_tostand	tʃ i ŋ	chep1245	cdm	1442	STAND	3914-tostand	
2964	Chepang-200_thestar-1	Chepang	200_thestar	k a r	chep1245	cdm	1430	STAR	78-thestar	
2966	Chepang-202_thestick-1	Chepang	202_thestick	tʰ i w + l a ʔ	chep1245	cdm	1295	STICK	3889-thestick	
2967	Chepang-203_thestoneapieceof-1	Chepang	203_thestoneapieceof	b a ŋ	chep1245	cdm	857	STONE	3890-thestoneapieceof	
2968	Chepang-204_straight-1	Chepang	204_straight	dʱ e ŋ	chep1245	cdm	1404	STRAIGHT	82-straight	
2969	Chepang-205_thesun-1	Chepang	205_thesun	n j a m	chep1245	cdm	1343	SUN	86-thesun	
2970	Chepang-206_thetail-1	Chepang	206_thetail	m e ʔ	chep1245	cdm	1220	TAIL	84-thetail	
2971	Chepang-208_that-1	Chepang	208_that	ʔ o./o ʔ	chep1245	cdm	78	THAT	5244-that	
